split_row_idx,video_stem,subject_id,g_group,split,class_name,class_idx,window_idx,start_frame,start_time_sec
1280,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,12,96,6.4
1281,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,13,104,6.9333
1282,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,14,112,7.4667
1283,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,15,120,8.0
1284,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,16,128,8.5333
1285,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,17,136,9.0667
1286,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,18,144,9.6
1287,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,19,152,10.1333
1288,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,20,160,10.6667
1289,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,21,168,11.2
1290,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,22,176,11.7333
1291,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,23,184,12.2667
1292,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,24,192,12.8
1293,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,25,200,13.3333
1294,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,26,208,13.8667
1295,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,27,216,14.4
1296,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,28,224,14.9333
1297,HandWash_010_A_04_G_02,10,G02,train,step3_palma_entrelacada,2,29,232,15.4667
1298,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,0,0,0.0
1299,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,1,8,0.5333
1300,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,2,16,1.0667
1301,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,3,24,1.6
1302,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,4,32,2.1333
1303,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,5,40,2.6667
1304,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,6,48,3.2
1305,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,7,56,3.7333
1306,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,8,64,4.2667
1307,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,9,72,4.8
1308,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,10,80,5.3333
1309,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,11,88,5.8667
1310,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,12,96,6.4
1311,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,13,104,6.9333
1312,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,14,112,7.4667
1313,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,15,120,8.0
1314,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,16,128,8.5333
1315,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,17,136,9.0667
1316,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,18,144,9.6
1317,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,19,152,10.1333
1318,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,20,160,10.6667
1319,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,21,168,11.2
1320,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,22,176,11.7333
1321,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,23,184,12.2667
1322,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,24,192,12.8
1323,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,25,200,13.3333
1324,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,26,208,13.8667
1325,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,27,216,14.4
1326,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,28,224,14.9333
1327,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,29,232,15.4667
1328,HandWash_011_A_04_G_02,11,G02,train,step3_palma_entrelacada,2,30,240,16.0
1329,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,0,0,0.0
1330,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,1,8,0.5333
1331,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,2,16,1.0667
1332,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,3,24,1.6
1333,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,4,32,2.1333
1334,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,5,40,2.6667
1335,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,6,48,3.2
1336,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,7,56,3.7333
1337,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,8,64,4.2667
1338,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,9,72,4.8
1339,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,10,80,5.3333
1340,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,11,88,5.8667
1341,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,12,96,6.4
1342,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,13,104,6.9333
1343,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,14,112,7.4667
1344,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,15,120,8.0
1345,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,16,128,8.5333
1346,HandWash_012_A_04_G_03,12,G03,train,step3_palma_entrelacada,2,17,136,9.0667
197,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,0,0,0.0
198,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,1,15,1.0
199,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,2,30,2.0
200,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,3,45,3.0
201,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,4,60,4.0
202,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,5,75,5.0
203,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,6,90,6.0
204,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,7,105,7.0
205,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,8,120,8.0
206,HandWash_013_A_04_G_03,13,G03,test,step3_palma_entrelacada,2,9,135,9.0
1347,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,0,0,0.0
1348,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,1,8,0.5333
1349,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,2,16,1.0667
1350,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,3,24,1.6
1351,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,4,32,2.1333
1352,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,5,40,2.6667
1353,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,6,48,3.2
1354,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,7,56,3.7333
1355,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,8,64,4.2667
1356,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,9,72,4.8
1357,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,10,80,5.3333
1358,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,11,88,5.8667
1359,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,12,96,6.4
1360,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,13,104,6.9333
1361,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,14,112,7.4667
1362,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,15,120,8.0
1363,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,16,128,8.5333
1364,HandWash_014_A_04_G_03,14,G03,train,step3_palma_entrelacada,2,17,136,9.0667
1365,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,0,0,0.0
1366,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,1,8,0.5333
1367,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,2,16,1.0667
1368,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,3,24,1.6
1369,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,4,32,2.1333
1370,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,5,40,2.6667
1371,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,6,48,3.2
1372,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,7,56,3.7333
1373,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,8,64,4.2667
1374,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,9,72,4.8
1375,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,10,80,5.3333
1376,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,11,88,5.8667
1377,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,12,96,6.4
1378,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,13,104,6.9333
1379,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,14,112,7.4667
1380,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,15,120,8.0
1381,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,16,128,8.5333
1382,HandWash_015_A_04_G_04,15,G04,train,step3_palma_entrelacada,2,17,136,9.0667
164,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,0,0,0.0
165,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,1,15,1.0
166,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,2,30,2.0
167,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,3,45,3.0
168,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,4,60,4.0
169,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,5,75,5.0
170,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,6,90,6.0
171,HandWash_016_A_04_G_04,16,G04,val,step3_palma_entrelacada,2,7,105,7.0
1383,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,0,0,0.0
1384,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,1,8,0.5333
1385,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,2,16,1.0667
1386,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,3,24,1.6
1387,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,4,32,2.1333
1388,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,5,40,2.6667
1389,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,6,48,3.2
1390,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,7,56,3.7333
1391,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,8,64,4.2667
1392,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,9,72,4.8
1393,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,10,80,5.3333
1394,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,11,88,5.8667
1395,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,12,96,6.4
1396,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,13,104,6.9333
1397,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,14,112,7.4667
1398,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,15,120,8.0
1399,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,16,128,8.5333
1400,HandWash_017_A_04_G_04,17,G04,train,step3_palma_entrelacada,2,17,136,9.0667
1401,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,0,0,0.0
1402,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,1,8,0.5333
1403,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,2,16,1.0667
1404,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,3,24,1.6
1405,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,4,32,2.1333
1406,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,5,40,2.6667
1407,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,6,48,3.2
1408,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,7,56,3.7333
1409,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,8,64,4.2667
1410,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,9,72,4.8
1411,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,10,80,5.3333
1412,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,11,88,5.8667
1413,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,12,96,6.4
1414,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,13,104,6.9333
1415,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,14,112,7.4667
1416,HandWash_018_A_04_G_05,18,G05,train,step3_palma_entrelacada,2,15,120,8.0
207,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,0,0,0.0
208,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,1,15,1.0
209,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,2,30,2.0
210,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,3,45,3.0
211,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,4,60,4.0
212,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,5,75,5.0
213,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,6,90,6.0
214,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,7,105,7.0
215,HandWash_019_A_04_G_05,19,G05,test,step3_palma_entrelacada,2,8,120,8.0
1417,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,0,0,0.0
1418,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,1,8,0.5333
1419,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,2,16,1.0667
1420,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,3,24,1.6
1421,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,4,32,2.1333
1422,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,5,40,2.6667
1423,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,6,48,3.2
1424,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,7,56,3.7333
1425,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,8,64,4.2667
1426,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,9,72,4.8
1427,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,10,80,5.3333
1428,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,11,88,5.8667
1429,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,12,96,6.4
1430,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,13,104,6.9333
1431,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,14,112,7.4667
1432,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,15,120,8.0
1433,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,16,128,8.5333
1434,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,17,136,9.0667
1435,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,18,144,9.6
1436,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,19,152,10.1333
1437,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,20,160,10.6667
1438,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,21,168,11.2
1439,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,22,176,11.7333
1440,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,23,184,12.2667
1441,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,24,192,12.8
1442,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,25,200,13.3333
1443,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,26,208,13.8667
1444,HandWash_020_A_04_G_05,20,G05,train,step3_palma_entrelacada,2,27,216,14.4
172,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,0,0,0.0
173,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,1,15,1.0
174,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,2,30,2.0
175,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,3,45,3.0
176,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,4,60,4.0
177,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,5,75,5.0
178,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,6,90,6.0
179,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,7,105,7.0
180,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,8,120,8.0
181,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,9,135,9.0
182,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,10,150,10.0
183,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,11,165,11.0
184,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,12,180,12.0
185,HandWash_021_A_04_G_05,21,G05,val,step3_palma_entrelacada,2,13,195,13.0
186,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,0,0,0.0
187,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,1,15,1.0
188,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,2,30,2.0
189,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,3,45,3.0
190,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,4,60,4.0
191,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,5,75,5.0
192,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,6,90,6.0
193,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,7,105,7.0
194,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,8,120,8.0
195,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,9,135,9.0
196,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,10,150,10.0
197,HandWash_022_A_04_G_05,22,G05,val,step3_palma_entrelacada,2,11,165,11.0
1445,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,0,0,0.0
1446,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,1,8,0.5333
1447,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,2,16,1.0667
1448,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,3,24,1.6
1449,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,4,32,2.1333
1450,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,5,40,2.6667
1451,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,6,48,3.2
1452,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,7,56,3.7333
1453,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,8,64,4.2667
1454,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,9,72,4.8
1455,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,10,80,5.3333
1456,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,11,88,5.8667
1457,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,12,96,6.4
1458,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,13,104,6.9333
1459,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,14,112,7.4667
1460,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,15,120,8.0
1461,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,16,128,8.5333
1462,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,17,136,9.0667
1463,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,18,144,9.6
1464,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,19,152,10.1333
1465,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,20,160,10.6667
1466,HandWash_023_A_04_G_05,23,G05,train,step3_palma_entrelacada,2,21,168,11.2
216,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,0,0,0.0
217,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,1,15,1.0
218,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,2,30,2.0
219,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,3,45,3.0
220,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,4,60,4.0
221,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,5,75,5.0
222,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,6,90,6.0
223,HandWash_024_A_04_G_05,24,G05,test,step3_palma_entrelacada,2,7,105,7.0
1467,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,0,0,0.0
1468,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,1,8,0.5333
1469,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,2,16,1.0667
1470,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,3,24,1.6
1471,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,4,32,2.1333
1472,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,5,40,2.6667
1473,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,6,48,3.2
1474,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,7,56,3.7333
1475,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,8,64,4.2667
1476,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,9,72,4.8
1477,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,10,80,5.3333
1478,HandWash_025_A_04_G_05,25,G05,train,step3_palma_entrelacada,2,11,88,5.8667
1479,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,0,0,0.0
1480,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,1,8,0.5333
1481,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,2,16,1.0667
1482,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,3,24,1.6
1483,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,4,32,2.1333
1484,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,5,40,2.6667
1485,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,6,48,3.2
1486,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,7,56,3.7333
1487,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,8,64,4.2667
1488,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,9,72,4.8
1489,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,10,80,5.3333
1490,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,11,88,5.8667
1491,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,12,96,6.4
1492,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,13,104,6.9333
1493,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,14,112,7.4667
1494,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,15,120,8.0
1495,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,16,128,8.5333
1496,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,17,136,9.0667
1497,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,18,144,9.6
1498,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,19,152,10.1333
1499,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,20,160,10.6667
1500,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,21,168,11.2
1501,HandWash_001_A_05_G_01,1,G01,train,step4_dorso_dedos,3,22,176,11.7333
224,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,0,0,0.0
225,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,1,15,1.0
226,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,2,30,2.0
227,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,3,45,3.0
228,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,4,60,4.0
229,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,5,75,5.0
230,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,6,90,6.0
231,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,7,105,7.0
232,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,8,120,8.0
233,HandWash_002_A_05_G_01,2,G01,test,step4_dorso_dedos,3,9,135,9.0
